" ","  "
"שם לקוח","כתובת"
" "," "
"צביקה וינשטוק","16 יסמין הוד השרון"
" ","  "
"קוד מונה","מספר מונה"
"10/08/2024","21:00",1.024
"10/08/2024","21:15",.815
"10/08/2024","21:30",.803
"10/08/2024","21:45",.768
"10/08/2024","22:00",.838
"10/08/2024","22:15",.986
"10/08/2024","22:30",1.023
"10/08/2024","22:45",1.032
"10/08/2024","23:00",1.012
"10/08/2024","23:15",1.005
"10/08/2024","23:30",.806
"10/08/2024","23:45",.916
"11/08/2024","00:00",.908
"11/08/2024","00:15",.963
"11/08/2024","00:30",.986
"11/08/2024","00:45",.558
"11/08/2024","01:00",.25
"11/08/2024","01:15",.244
"11/08/2024","01:30",.25
"11/08/2024","01:45",.238
"11/08/2024","02:00",.224
"11/08/2024","02:15",.228
"11/08/2024","02:30",.229
"11/08/2024","02:45",.219
"11/08/2024","03:00",.217
"11/08/2024","03:15",.208
"11/08/2024","03:30",.217
"11/08/2024","03:45",.203
"11/08/2024","04:00",.221
"11/08/2024","04:15",.193
"11/08/2024","04:30",.2
"11/08/2024","04:45",.195
"11/08/2024","05:00",.197
"11/08/2024","05:15",.19
"11/08/2024","05:30",.202
"11/08/2024","05:45",.192
"11/08/2024","06:00",.195
"11/08/2024","06:15",.286
"11/08/2024","06:30",.201
"11/08/2024","06:45",.197
"11/08/2024","07:00",.216
"11/08/2024","07:15",.297
"11/08/2024","07:30",.275
"11/08/2024","07:45",.332
"11/08/2024","08:00",.314
"11/08/2024","08:15",.338
"11/08/2024","08:30",.735
"11/08/2024","08:45",.455
"11/08/2024","09:00",.537
"11/08/2024","09:15",.872
"11/08/2024","09:30",.284
"11/08/2024","09:45",.309
"11/08/2024","10:00",.301
"11/08/2024","10:15",.308
"11/08/2024","10:30",.321
"11/08/2024","10:45",.335
"11/08/2024","11:00",.674
"11/08/2024","11:15",.973
"11/08/2024","11:30",1.102
"11/08/2024","11:45",.576
"11/08/2024","12:00",.342
"11/08/2024","12:15",.321
"11/08/2024","12:30",.156
"11/08/2024","12:45",.293
"11/08/2024","13:00",.115
"11/08/2024","13:15",.102
"11/08/2024","13:30",.107
"11/08/2024","13:45",.11
"11/08/2024","14:00",.102
"11/08/2024","14:15",.117
"11/08/2024","14:30",.093
"11/08/2024","14:45",.095
"11/08/2024","15:00",.111
"11/08/2024","15:15",.179
"11/08/2024","15:30",.591
"11/08/2024","15:45",.645
"11/08/2024","16:00",.523
"11/08/2024","16:15",.336
"11/08/2024","16:30",.291
"11/08/2024","16:45",.308
"11/08/2024","17:00",.283
"11/08/2024","17:15",.278
"11/08/2024","17:30",.082
"11/08/2024","17:45",.092
"11/08/2024","18:00",.078
"11/08/2024","18:15",.087
"11/08/2024","18:30",.075
"11/08/2024","18:45",.085
"11/08/2024","19:00",.151
"11/08/2024","19:15",.174
"11/08/2024","19:30",.204
"11/08/2024","19:45",.659
"11/08/2024","20:00",.903
"11/08/2024","20:15",1.252
"11/08/2024","20:30",1.814
"11/08/2024","20:45",1.695
"11/08/2024","21:00",1.374
"11/08/2024","21:15",1.091
"11/08/2024","21:30",1.096
"11/08/2024","21:45",1.106
"11/08/2024","22:00",.871
"11/08/2024","22:15",.816
"11/08/2024","22:30",.84
"11/08/2024","22:45",.642
"11/08/2024","23:00",.747
"11/08/2024","23:15",.718
"11/08/2024","23:30",.728
"11/08/2024","23:45",.778
"12/08/2024","00:00",.364
"12/08/2024","00:15",.299
"12/08/2024","00:30",.296
"12/08/2024","00:45",.306
"12/08/2024","01:00",.338
"12/08/2024","01:15",.35
"12/08/2024","01:30",.258
"12/08/2024","01:45",.277
"12/08/2024","02:00",.221
"12/08/2024","02:15",.204
"12/08/2024","02:30",.175
"12/08/2024","02:45",.168
"12/08/2024","03:00",.188
"12/08/2024","03:15",.186
"12/08/2024","03:30",.2
"12/08/2024","03:45",.217
"12/08/2024","04:00",.273
"12/08/2024","04:15",.257
"12/08/2024","04:30",.284
"12/08/2024","04:45",.284
"12/08/2024","05:00",.263
"12/08/2024","05:15",.236
"12/08/2024","05:30",.228
"12/08/2024","05:45",.232
"12/08/2024","06:00",.229
"12/08/2024","06:15",.327
"12/08/2024","06:30",.222
"12/08/2024","06:45",.246
"12/08/2024","07:00",.232
"12/08/2024","07:15",.284
"12/08/2024","07:30",.349
"12/08/2024","07:45",.887
"12/08/2024","08:00",.456
"12/08/2024","08:15",.323
"12/08/2024","08:30",.309
"12/08/2024","08:45",.308
"12/08/2024","09:00",.298
"12/08/2024","09:15",.061
"12/08/2024","09:30",.077
"12/08/2024","09:45",.055
"12/08/2024","10:00",.082
"12/08/2024","10:15",.065
"12/08/2024","10:30",.073
"12/08/2024","10:45",.068
"12/08/2024","11:00",.069
"12/08/2024","11:15",.068
"12/08/2024","11:30",.066
"12/08/2024","11:45",.074
"12/08/2024","12:00",.064
"12/08/2024","12:15",.072
"12/08/2024","12:30",.066
"12/08/2024","12:45",.067
"12/08/2024","13:00",.062
"12/08/2024","13:15",.062
"12/08/2024","13:30",.072
"12/08/2024","13:45",.063
"12/08/2024","14:00",.076
"12/08/2024","14:15",.062
"12/08/2024","14:30",.071
"12/08/2024","14:45",.068
"12/08/2024","15:00",.055
"12/08/2024","15:15",.066
"12/08/2024","15:30",.066
"12/08/2024","15:45",.074
"12/08/2024","16:00",.063
"12/08/2024","16:15",.072
"12/08/2024","16:30",.061
"12/08/2024","16:45",.072
"12/08/2024","17:00",.147
"12/08/2024","17:15",.081
"12/08/2024","17:30",.082
"12/08/2024","17:45",.08
"12/08/2024","18:00",.084
"12/08/2024","18:15",.069
"12/08/2024","18:30",.067
"12/08/2024","18:45",.057
"12/08/2024","19:00",.072
"12/08/2024","19:15",.631
"12/08/2024","19:30",.84
"12/08/2024","19:45",1.442
"12/08/2024","20:00",1.486
"12/08/2024","20:15",1.168
"12/08/2024","20:30",.883
"12/08/2024","20:45",1.155
"12/08/2024","21:00",1.496
"12/08/2024","21:15",1.489
"12/08/2024","21:30",1.442
"12/08/2024","21:45",1.494
"12/08/2024","22:00",.892
"12/08/2024","22:15",.746
"12/08/2024","22:30",.747
"12/08/2024","22:45",.849
"12/08/2024","23:00",.983
"12/08/2024","23:15",1.037
"12/08/2024","23:30",1.028
"12/08/2024","23:45",.831
"13/08/2024","00:00",.948
"13/08/2024","00:15",.909
"13/08/2024","00:30",.923
"13/08/2024","00:45",.884
"13/08/2024","01:00",.853
"13/08/2024","01:15",.894
"13/08/2024","01:30",.895
"13/08/2024","01:45",.903
"13/08/2024","02:00",.524
"13/08/2024","02:15",.192
"13/08/2024","02:30",.176
"13/08/2024","02:45",.279
"13/08/2024","03:00",.175
"13/08/2024","03:15",.178
"13/08/2024","03:30",.179
"13/08/2024","03:45",.168
"13/08/2024","04:00",.186
"13/08/2024","04:15",.166
"13/08/2024","04:30",.18
"13/08/2024","04:45",.173
"13/08/2024","05:00",.174
"13/08/2024","05:15",.178
"13/08/2024","05:30",.169
"13/08/2024","05:45",.22
"13/08/2024","06:00",.238
"13/08/2024","06:15",.245
"13/08/2024","06:30",.229
"13/08/2024","06:45",.226
"13/08/2024","07:00",.23
"13/08/2024","07:15",.309
"13/08/2024","07:30",.229
"13/08/2024","07:45",.286
"13/08/2024","08:00",.291
"13/08/2024","08:15",.3
"13/08/2024","08:30",.321
"13/08/2024","08:45",.313
"13/08/2024","09:00",.317
"13/08/2024","09:15",.606
"13/08/2024","09:30",.291
"13/08/2024","09:45",.295
"13/08/2024","10:00",.313
"13/08/2024","10:15",.723
"13/08/2024","10:30",.669
"13/08/2024","10:45",.529
"13/08/2024","11:00",.852
"13/08/2024","11:15",.993
"13/08/2024","11:30",.998
"13/08/2024","11:45",.747
"13/08/2024","12:00",.565
"13/08/2024","12:15",.583
"13/08/2024","12:30",.574
"13/08/2024","12:45",.568
"13/08/2024","13:00",.573
"13/08/2024","13:15",.621
"13/08/2024","13:30",1.055
"13/08/2024","13:45",1.033
"13/08/2024","14:00",1.296
"13/08/2024","14:15",1.757
"13/08/2024","14:30",1.76
"13/08/2024","14:45",1.747
"13/08/2024","15:00",1.176
"13/08/2024","15:15",1.112
"13/08/2024","15:30",1.097
"13/08/2024","15:45",1.092
"13/08/2024","16:00",1.028
"13/08/2024","16:15",1.041
"13/08/2024","16:30",.889
"13/08/2024","16:45",.852
"13/08/2024","17:00",.82
"13/08/2024","17:15",.799
"13/08/2024","17:30",.822
"13/08/2024","17:45",.809
"13/08/2024","18:00",.876
"13/08/2024","18:15",.163
"13/08/2024","18:30",.083
"13/08/2024","18:45",.077
"13/08/2024","19:00",.075
"13/08/2024","19:15",.091
"13/08/2024","19:30",.122
"13/08/2024","19:45",.131
"13/08/2024","20:00",.156
"13/08/2024","20:15",.732
"13/08/2024","20:30",.785
"13/08/2024","20:45",1.385
"13/08/2024","21:00",1.433
"13/08/2024","21:15",1.478
"13/08/2024","21:30",1.211
"13/08/2024","21:45",.812
"13/08/2024","22:00",1.08
"13/08/2024","22:15",1.146
"13/08/2024","22:30",.878
"13/08/2024","22:45",.737
"13/08/2024","23:00",.779
"13/08/2024","23:15",.795
"13/08/2024","23:30",.624
"13/08/2024","23:45",.717
"14/08/2024","00:00",.343
"14/08/2024","00:15",.301
"14/08/2024","00:30",.298
"14/08/2024","00:45",.295
"14/08/2024","01:00",.282
"14/08/2024","01:15",.296
"14/08/2024","01:30",.275
"14/08/2024","01:45",.292
"14/08/2024","02:00",.247
"14/08/2024","02:15",.248
"14/08/2024","02:30",.254
"14/08/2024","02:45",.24
"14/08/2024","03:00",.252
"14/08/2024","03:15",.245
"14/08/2024","03:30",.253
"14/08/2024","03:45",.241
"14/08/2024","04:00",.348
"14/08/2024","04:15",.247
"14/08/2024","04:30",.24
"14/08/2024","04:45",.225
"14/08/2024","05:00",.152
"14/08/2024","05:15",.203
"14/08/2024","05:30",.208
"14/08/2024","05:45",.212
"14/08/2024","06:00",.209
"14/08/2024","06:15",.205
"14/08/2024","06:30",.21
"14/08/2024","06:45",.207
"14/08/2024","07:00",.219
"14/08/2024","07:15",.269
"14/08/2024","07:30",.224
"14/08/2024","07:45",.501
"14/08/2024","08:00",.549
"14/08/2024","08:15",.478
"14/08/2024","08:30",.474
"14/08/2024","08:45",.47
"14/08/2024","09:00",.306
"14/08/2024","09:15",.531
"14/08/2024","09:30",.538
"14/08/2024","09:45",.319
"14/08/2024","10:00",.332
"14/08/2024","10:15",.332
"14/08/2024","10:30",.326
"14/08/2024","10:45",.317
"14/08/2024","11:00",.31
"14/08/2024","11:15",.307
"14/08/2024","11:30",.304
"14/08/2024","11:45",.313
"14/08/2024","12:00",.331
"14/08/2024","12:15",.345
"14/08/2024","12:30",.313
"14/08/2024","12:45",.311
"14/08/2024","13:00",.303
"14/08/2024","13:15",.171
"14/08/2024","13:30",.127
"14/08/2024","13:45",.093
"14/08/2024","14:00",.575
"14/08/2024","14:15",1.073
"14/08/2024","14:30",1.513
"14/08/2024","14:45",1.519
"14/08/2024","15:00",1.504
"14/08/2024","15:15",1.505
"14/08/2024","15:30",1.482
"14/08/2024","15:45",1.477
"14/08/2024","16:00",1.474
"14/08/2024","16:15",1.538
"14/08/2024","16:30",1.508
"14/08/2024","16:45",1.308
"14/08/2024","17:00",.298
"14/08/2024","17:15",.292
"14/08/2024","17:30",.3
"14/08/2024","17:45",.296
"14/08/2024","18:00",.301
"14/08/2024","18:15",.301
"14/08/2024","18:30",.282
"14/08/2024","18:45",.304
"14/08/2024","19:00",.284
"14/08/2024","19:15",.301
"14/08/2024","19:30",.221
"14/08/2024","19:45",.644
"14/08/2024","20:00",.818
"14/08/2024","20:15",1.075
"14/08/2024","20:30",1.48
"14/08/2024","20:45",1.396
"14/08/2024","21:00",.797
"14/08/2024","21:15",.81
"14/08/2024","21:30",.863
"14/08/2024","21:45",.664
"14/08/2024","22:00",.757
"14/08/2024","22:15",.751
"14/08/2024","22:30",.762
"14/08/2024","22:45",.804
"14/08/2024","23:00",.637
"14/08/2024","23:15",.719
"14/08/2024","23:30",.741
"14/08/2024","23:45",.764
"15/08/2024","00:00",.613
"15/08/2024","00:15",.318
"15/08/2024","00:30",.293
"15/08/2024","00:45",.298
"15/08/2024","01:00",.284
"15/08/2024","01:15",.289
"15/08/2024","01:30",.283
"15/08/2024","01:45",.265
"15/08/2024","02:00",.321
"15/08/2024","02:15",.206
"15/08/2024","02:30",.186
"15/08/2024","02:45",.166
"15/08/2024","03:00",.182
"15/08/2024","03:15",.173
"15/08/2024","03:30",.173
"15/08/2024","03:45",.179
"15/08/2024","04:00",.17
"15/08/2024","04:15",.177
"15/08/2024","04:30",.17
"15/08/2024","04:45",.181
"15/08/2024","05:00",.173
"15/08/2024","05:15",.181
"15/08/2024","05:30",.17
"15/08/2024","05:45",.175
"15/08/2024","06:00",.175
"15/08/2024","06:15",.203
"15/08/2024","06:30",.259
"15/08/2024","06:45",.303
"15/08/2024","07:00",.268
"15/08/2024","07:15",.303
"15/08/2024","07:30",.283
"15/08/2024","07:45",.232
"15/08/2024","08:00",.634
"15/08/2024","08:15",.988
"15/08/2024","08:30",.697
"15/08/2024","08:45",.261
"15/08/2024","09:00",.103
"15/08/2024","09:15",.121
"15/08/2024","09:30",.163
"15/08/2024","09:45",.091
"15/08/2024","10:00",.201
"15/08/2024","10:15",.314
"15/08/2024","10:30",.321
"15/08/2024","10:45",.297
"15/08/2024","11:00",.239
"15/08/2024","11:15",.066
"15/08/2024","11:30",.239
"15/08/2024","11:45",.36
"15/08/2024","12:00",.348
"15/08/2024","12:15",.364
"15/08/2024","12:30",.423
"15/08/2024","12:45",.547
"15/08/2024","13:00",.593
"15/08/2024","13:15",.582
"15/08/2024","13:30",.587
"15/08/2024","13:45",.576
"15/08/2024","14:00",.6
"15/08/2024","14:15",.697
"15/08/2024","14:30",.343
"15/08/2024","14:45",.367
"15/08/2024","15:00",.352
"15/08/2024","15:15",.38
"15/08/2024","15:30",1.424
"15/08/2024","15:45",1.728
"15/08/2024","16:00",1.733
"15/08/2024","16:15",1.681
"15/08/2024","16:30",1.175
"15/08/2024","16:45",.939
"15/08/2024","17:00",1.035
"15/08/2024","17:15",1.068
"15/08/2024","17:30",1.072
"15/08/2024","17:45",1.071
"15/08/2024","18:00",1.061
"15/08/2024","18:15",.975
"15/08/2024","18:30",1.151
"15/08/2024","18:45",.899
"15/08/2024","19:00",.835
"15/08/2024","19:15",.45
"15/08/2024","19:30",.181
"15/08/2024","19:45",.172
"15/08/2024","20:00",.185
"15/08/2024","20:15",.167
"15/08/2024","20:30",.188
"15/08/2024","20:45",.166
"15/08/2024","21:00",.169
"15/08/2024","21:15",.14
"15/08/2024","21:30",.13
"15/08/2024","21:45",.137
"15/08/2024","22:00",.126
"15/08/2024","22:15",.139
"15/08/2024","22:30",.131
"15/08/2024","22:45",.14
"15/08/2024","23:00",.116
"15/08/2024","23:15",.127
"15/08/2024","23:30",.125
"15/08/2024","23:45",.129
"16/08/2024","00:00",.129
"16/08/2024","00:15",.118
"16/08/2024","00:30",.218
"16/08/2024","00:45",.309
"16/08/2024","01:00",.308
"16/08/2024","01:15",.289
"16/08/2024","01:30",.293
"16/08/2024","01:45",.301
"16/08/2024","02:00",.283
"16/08/2024","02:15",.326
"16/08/2024","02:30",.287
"16/08/2024","02:45",.274
"16/08/2024","03:00",.244
"16/08/2024","03:15",.266
"16/08/2024","03:30",.242
"16/08/2024","03:45",.257
"16/08/2024","04:00",.226
"16/08/2024","04:15",.238
"16/08/2024","04:30",.219
"16/08/2024","04:45",.233
"16/08/2024","05:00",.232
"16/08/2024","05:15",.219
"16/08/2024","05:30",.237
"16/08/2024","05:45",.224
"16/08/2024","06:00",.236
"16/08/2024","06:15",.21
"16/08/2024","06:30",.222
"16/08/2024","06:45",.212
"16/08/2024","07:00",.223
"16/08/2024","07:15",.293
"16/08/2024","07:30",.226
"16/08/2024","07:45",.232
"16/08/2024","08:00",.218
"16/08/2024","08:15",.336
"16/08/2024","08:30",.693
"16/08/2024","08:45",.987
"16/08/2024","09:00",1.019
"16/08/2024","09:15",.98
"16/08/2024","09:30",.74
"16/08/2024","09:45",.18
"16/08/2024","10:00",.12
"16/08/2024","10:15",.708
"16/08/2024","10:30",.857
"16/08/2024","10:45",.809
"16/08/2024","11:00",.838
"16/08/2024","11:15",.787
"16/08/2024","11:30",.937
"16/08/2024","11:45",1.055
"16/08/2024","12:00",.842
"16/08/2024","12:15",.15
"16/08/2024","12:30",.129
"16/08/2024","12:45",.137
"16/08/2024","13:00",.125
"16/08/2024","13:15",.13
"16/08/2024","13:30",.134
"16/08/2024","13:45",.131
"16/08/2024","14:00",.134
"16/08/2024","14:15",.125
"16/08/2024","14:30",.133
"16/08/2024","14:45",.126
"16/08/2024","15:00",.128
"16/08/2024","15:15",.132
"16/08/2024","15:30",.122
"16/08/2024","15:45",.13
"16/08/2024","16:00",.153
"16/08/2024","16:15",.131
"16/08/2024","16:30",.143
"16/08/2024","16:45",.138
"16/08/2024","17:00",.1
"16/08/2024","17:15",.106
"16/08/2024","17:30",.089
"16/08/2024","17:45",.142
"16/08/2024","18:00",.121
"16/08/2024","18:15",.128
"16/08/2024","18:30",.125
"16/08/2024","18:45",.184
"16/08/2024","19:00",.089
"16/08/2024","19:15",.1
"16/08/2024","19:30",.135
"16/08/2024","19:45",.131
"16/08/2024","20:00",.143
"16/08/2024","20:15",.133
"16/08/2024","20:30",.125
"16/08/2024","20:45",.132
"16/08/2024","21:00",.134
"16/08/2024","21:15",.134
"16/08/2024","21:30",.132
"16/08/2024","21:45",.136
"16/08/2024","22:00",.123
"16/08/2024","22:15",.132
"16/08/2024","22:30",.123
"16/08/2024","22:45",.128
"16/08/2024","23:00",.154
"16/08/2024","23:15",.152
"16/08/2024","23:30",.155
"16/08/2024","23:45",.152
"17/08/2024","00:00",.121
"17/08/2024","00:15",.12
"17/08/2024","00:30",.131
"17/08/2024","00:45",.122
"17/08/2024","01:00",.119
"17/08/2024","01:15",.112
"17/08/2024","01:30",.114
"17/08/2024","01:45",.114
"17/08/2024","02:00",.068
"17/08/2024","02:15",.093
"17/08/2024","02:30",.075
"17/08/2024","02:45",.093
"17/08/2024","03:00",.077
"17/08/2024","03:15",.083
"17/08/2024","03:30",.087
"17/08/2024","03:45",.069
"17/08/2024","04:00",.089
"17/08/2024","04:15",.066
"17/08/2024","04:30",.091
"17/08/2024","04:45",.08
"17/08/2024","05:00",.177
"17/08/2024","05:15",.076
"17/08/2024","05:30",.112
"17/08/2024","05:45",.093
"17/08/2024","06:00",.09
"17/08/2024","06:15",.09
"17/08/2024","06:30",.076
"17/08/2024","06:45",.089
"17/08/2024","07:00",.077
"17/08/2024","07:15",.137
"17/08/2024","07:30",.074
"17/08/2024","07:45",.094
"17/08/2024","08:00",.077
"17/08/2024","08:15",.081
"17/08/2024","08:30",.078
"17/08/2024","08:45",.085
"17/08/2024","09:00",.082
"17/08/2024","09:15",.074
"17/08/2024","09:30",.092
"17/08/2024","09:45",.08
"17/08/2024","10:00",.091
"17/08/2024","10:15",.085
"17/08/2024","10:30",.087
"17/08/2024","10:45",.098
"17/08/2024","11:00",.122
"17/08/2024","11:15",.088
"17/08/2024","11:30",.088
"17/08/2024","11:45",.099
"17/08/2024","12:00",.085
"17/08/2024","12:15",.095
"17/08/2024","12:30",.091
"17/08/2024","12:45",.089
"17/08/2024","13:00",.093
"17/08/2024","13:15",.085
"17/08/2024","13:30",.096
"17/08/2024","13:45",.082
"17/08/2024","14:00",.095
"17/08/2024","14:15",.088
"17/08/2024","14:30",.092
"17/08/2024","14:45",.086
"17/08/2024","15:00",.083
"17/08/2024","15:15",.09
"17/08/2024","15:30",.089
"17/08/2024","15:45",.09
"17/08/2024","16:00",.092
"17/08/2024","16:15",.101
"17/08/2024","16:30",.09
"17/08/2024","16:45",.098
"17/08/2024","17:00",.087
"17/08/2024","17:15",.098
"17/08/2024","17:30",.182
"17/08/2024","17:45",.092
"17/08/2024","18:00",1.246
"17/08/2024","18:15",1.544
"17/08/2024","18:30",1.459
"17/08/2024","18:45",1.464
"17/08/2024","19:00",1.437
"17/08/2024","19:15",1.428
"17/08/2024","19:30",1.455
"17/08/2024","19:45",1.469
"17/08/2024","20:00",.973
"17/08/2024","20:15",.772
"17/08/2024","20:30",.813
"17/08/2024","20:45",.807
"17/08/2024","21:00",.843
"17/08/2024","21:15",.839
"17/08/2024","21:30",.825
"17/08/2024","21:45",.639
"17/08/2024","22:00",.731
"17/08/2024","22:15",.719
"17/08/2024","22:30",.762
"17/08/2024","22:45",.812
"17/08/2024","23:00",.999
"17/08/2024","23:15",.805
"17/08/2024","23:30",.873
"17/08/2024","23:45",.893
"18/08/2024","00:00",.45
"18/08/2024","00:15",.303
"18/08/2024","00:30",.296
"18/08/2024","00:45",.286
"18/08/2024","01:00",.298
"18/08/2024","01:15",.29
"18/08/2024","01:30",.285
"18/08/2024","01:45",.282
"18/08/2024","02:00",.27
"18/08/2024","02:15",.246
"18/08/2024","02:30",.341
"18/08/2024","02:45",.26
"18/08/2024","03:00",.253
"18/08/2024","03:15",.25
"18/08/2024","03:30",.245
"18/08/2024","03:45",.263
"18/08/2024","04:00",.252
"18/08/2024","04:15",.252
"18/08/2024","04:30",.243
"18/08/2024","04:45",.243
"18/08/2024","05:00",.228
"18/08/2024","05:15",.23
"18/08/2024","05:30",.222
"18/08/2024","05:45",.212
"18/08/2024","06:00",.235
"18/08/2024","06:15",.208
"18/08/2024","06:30",.226
"18/08/2024","06:45",.205
"18/08/2024","07:00",.22
"18/08/2024","07:15",.345
"18/08/2024","07:30",.795
"18/08/2024","07:45",.843
"18/08/2024","08:00",.91
"18/08/2024","08:15",.917
"18/08/2024","08:30",.936
"18/08/2024","08:45",.592
"18/08/2024","09:00",.536
"18/08/2024","09:15",.952
"18/08/2024","09:30",.503
"18/08/2024","09:45",.147
"18/08/2024","10:00",.314
"18/08/2024","10:15",.328
"18/08/2024","10:30",.322
"18/08/2024","10:45",.622
"18/08/2024","11:00",.466
"18/08/2024","11:15",.319
"18/08/2024","11:30",.308
"18/08/2024","11:45",.307
"18/08/2024","12:00",.314
"18/08/2024","12:15",.297
"18/08/2024","12:30",.312
"18/08/2024","12:45",.424
"18/08/2024","13:00",.474
"18/08/2024","13:15",.31
"18/08/2024","13:30",.17
"18/08/2024","13:45",.075
"18/08/2024","14:00",.087
"18/08/2024","14:15",.08
"18/08/2024","14:30",.885
"18/08/2024","14:45",1.736
"18/08/2024","15:00",1.755
"18/08/2024","15:15",1.722
"18/08/2024","15:30",1.684
"18/08/2024","15:45",1.7
"18/08/2024","16:00",1.668
"18/08/2024","16:15",1.682
"18/08/2024","16:30",1.439
"18/08/2024","16:45",.302
"18/08/2024","17:00",.296
"18/08/2024","17:15",.294
"18/08/2024","17:30",.309
"18/08/2024","17:45",.307
"18/08/2024","18:00",.318
"18/08/2024","18:15",.293
"18/08/2024","18:30",.297
"18/08/2024","18:45",.127
"18/08/2024","19:00",.084
"18/08/2024","19:15",.096
"18/08/2024","19:30",.126
"18/08/2024","19:45",.333
"18/08/2024","20:00",.797
"18/08/2024","20:15",.828
"18/08/2024","20:30",.796
"18/08/2024","20:45",.806
"18/08/2024","21:00",.809
"18/08/2024","21:15",.837
"18/08/2024","21:30",1.092
"18/08/2024","21:45",.881
"18/08/2024","22:00",1.121
"18/08/2024","22:15",.786
"18/08/2024","22:30",.781
"18/08/2024","22:45",.82
"18/08/2024","23:00",.805
"18/08/2024","23:15",.647
"18/08/2024","23:30",.72
"18/08/2024","23:45",.728
"19/08/2024","00:00",.311
"19/08/2024","00:15",.289
"19/08/2024","00:30",.295
"19/08/2024","00:45",.29
"19/08/2024","01:00",.304
"19/08/2024","01:15",.379
"19/08/2024","01:30",.366
"19/08/2024","01:45",.328
"19/08/2024","02:00",.318
"19/08/2024","02:15",.326
"19/08/2024","02:30",.319
"19/08/2024","02:45",.323
"19/08/2024","03:00",.274
"19/08/2024","03:15",.254
"19/08/2024","03:30",.248
"19/08/2024","03:45",.261
"19/08/2024","04:00",.229
"19/08/2024","04:15",.222
"19/08/2024","04:30",.188
"19/08/2024","04:45",.161
"19/08/2024","05:00",.186
"19/08/2024","05:15",.176
"19/08/2024","05:30",.184
"19/08/2024","05:45",.168
"19/08/2024","06:00",.174
"19/08/2024","06:15",.159
"19/08/2024","06:30",.165
"19/08/2024","06:45",.182
"19/08/2024","07:00",.216
"19/08/2024","07:15",.291
